livro_id,autor_id
8752,2848
2166,247
1970,55
11454,612
2284,920
10406,4724
6934,4660
112,579
3102,4514
11410,4451
6553,1416
457,1876
7933,2181
8807,2932
168,4093
14257,1370
6048,4066
10662,903
8732,2803
11045,1271
2801,3532
2621,4567
7796,1399
1529,3478
4597,3494
2579,3790
13342,2464
11750,4623
14673,810
11578,2888
10065,4892
11852,3584
10079,1645
3475,4153
7949,3076
9908,1739
7369,1756
9494,4307
14572,2539
7274,1046
13610,4237
111,85
6889,2621
5971,1853
13121,1987
12508,4383
7814,4402
665,3099
4472,3552
7479,3832
13151,3634
6464,1172
11954,1858
11547,3182
2351,837
11321,1388
10036,1757
5095,1002
6711,3012
5032,854
5862,4835
12039,2486
6628,3056
11842,3869
11135,3116
6192,383
10879,447
7507,647
14019,3852
11327,2766
8868,2894
4055,3437
7976,3619
4361,2899
8002,1694
7547,982
1177,459
1973,3449
8505,4990
9624,1893
10280,1248
592,4088
3893,4055
6517,4684
11214,4146
3506,2353
396,4172
10659,2708
7944,4119
1018,3873
10222,1684
5107,4453
3575,1203
3157,1879
7320,3537
12775,1630
4122,603
8901,2727
3738,459
9523,3604
11895,1835
8195,2927
2747,1480
1379,3655
7875,1585
11076,2920
14150,2812
8673,3256
10188,2611
8389,3340
5503,536
3879,558
7192,4793
8740,533
40,506
9987,2599
13749,1359
1629,4933
11083,417
596,4042
13427,2282
12046,1245
7212,3126
10349,2138
14740,3761
13037,837
12636,3668
11277,450
13153,304
5794,4942
6950,3394
3574,2644
6310,2700
11341,1683
2219,2763
9892,1598
641,1591
13725,2955
345,3215
14164,107
1795,290
3000,451
12928,3404
4928,3515
2218,79
4824,4717
5153,3694
4329,4898
11910,2841
8311,4959
8748,2546
12311,3093
1163,2241
10464,2544
13610,2468
10217,106
8997,4990
1745,1968
14996,3872
7083,1476
7219,2539
2365,1739
14982,1194
13052,4624
4942,1546
6085,205
3041,4377
840,2682
11109,496
1892,4150
11525,3187
456,4119
10060,3121
12205,3683
5723,3930
1679,829
3946,4436
9462,3443
6887,2228
13639,3873
11686,2677
14527,2592
11116,4741
12153,1410
4207,2541
5237,3857
13656,4597
14276,361
5769,1036
598,3535
12344,4502
14815,500
874,3045
14583,4690
5121,4542
9866,789
1052,2536
6517,1909
13799,4824
11143,1555
5940,1228
13931,2690
14376,3496
377,4973
3417,2659
1494,2448
885,3327
689,4865
10425,2027
506,3310
7659,3130
4889,4235
1407,3903
26,2610
11680,2778
1666,808
2972,3390
10556,3306
14055,1240
3988,4646
1252,4702
3944,1397
3320,3061
686,1213
7898,2353
13066,4749
4491,4539
11563,3752
9773,897
10545,4684
10736,1192
13121,4606
2023,630
12539,3201
3683,687
5815,3468
3369,210
9115,690
3115,154
11943,4101
12141,2375
7118,3222
14385,1932
4041,1255
1285,2241
7437,2247
9504,4099
13810,1627
1527,3996
10827,1188
2543,1620
133,3158
7032,332
2351,542
5933,3072
5515,1518
9733,54
5307,53
4220,2694
11855,2366
14826,2872
4314,1096
11517,32
11348,1723
11271,1391
10825,4522
5634,3106
3708,3813
12314,4421
8912,4719
12744,4449
5137,1797
9186,1129
8425,2144
10550,2435
14387,3372
5353,569
4605,4614
14313,2831
13750,3783
7970,4573
7562,1400
14025,4735
14332,1341
7219,3082
13087,926
14483,4468
6091,1572
1073,2541
1097,4491
14794,2482
12749,1196
5042,1371
1701,3317
3712,2823
1152,3204
8489,935
11718,4701
14472,4969
3407,2845
14577,1011
2012,4266
1480,259
2261,547
11797,654
8503,3162
8228,3131
1836,4233
5328,2024
3808,2440
12655,4111
2061,2774
1861,4974
10719,335
6883,2605
6946,3938
7560,4785
12762,1977
4363,4575
8238,156
14824,736
10553,1683
1100,4958
8244,3107
5391,994
12538,1983
4727,2296
4951,3084
4752,4486
1206,2544
3309,3612
9266,4983
11140,2444
2704,3043
469,3807
13908,1579
6556,1147
224,3359
10462,3840
4481,2736
13993,2057
14621,3041
8222,4758
11253,2827
609,1149
10858,1687
12926,687
2349,805
83,4221
13016,3871
14448,413
3963,2844
12047,2439
58,1825
7993,2029
10507,3450
6644,2344
4573,1497
2943,3590
13972,3274
10119,4338
8114,2830
12560,3124
11737,1380
4275,4688
823,839
8079,572
14559,2612
13754,1720
1895,851
8117,4189
2434,921
11351,1993
10679,59
3478,2140
6696,4527
10134,2384
808,2962
9859,4806
8738,3121
13398,868
12713,836
14679,3165
4710,1213
11477,760
809,4710
11296,3452
11631,1787
7959,1849
8061,2383
1162,4336
2126,2056
4505,4669
1584,3281
3555,2296
6847,2672
14037,2510
1036,3759
4610,4067
10692,3182
5460,4631
3643,2141
4176,4413
12983,4837
786,576
12406,4737
1872,1838
1815,3593
9550,3662
1079,4246
11975,618
1701,2280
13346,1255
9233,1661
931,851
6037,4712
10073,1772
13139,1533
1714,3524
11799,2707
12745,1247
13801,1098
1095,2053
4359,3386
7642,3781
7143,4618
8101,3896
5867,265
6309,258
3148,2910
4921,4717
13368,503
12252,3179
6470,2033
351,4847
3755,3193
6789,2236
8517,2896
2757,2446
14737,2656
4453,3279
12684,2559
11879,3405
7829,912
11556,2732
8916,2838
10874,3115
12164,3336
7681,1150
5251,4087
8418,4910
8726,259
13982,3227
11598,4363
8779,3072
1674,1945
3844,185
13591,1806
6450,2761
2578,1596
1764,3190
2204,2039
8894,4893
11084,1055
8154,651
9452,3363
4681,3044
4508,3438
6413,2435
12161,2676
8356,4853
2878,3636
1620,1920
11338,4808
5648,2410
2078,3136
7629,941
7715,3750
8188,2188
2144,2165
1447,3124
6555,3352
13730,1722
1253,2019
2064,2314
8216,3236
14824,2768
9858,3871
12265,2132
9704,1946
1096,3726
10523,2776
3696,2440
10161,4392
11485,3212
6269,1358
1597,2057
8816,1741
3229,3281
12956,1361
15,416
9973,49
8472,3801
9134,1086
11877,2325
2228,4438
4628,1252
3279,4472
5467,2353
4263,7
4168,4098
8957,4535
8236,2067
7346,1534
7129,3366
81,2367
719,2333
523,1925
12448,3277
7809,4670
12096,1815
11081,2647
1237,2468
7914,4512
12472,2894
5536,777
6981,1723
11735,1677
9007,4074
14265,4265
7229,1257
6652,2470
10917,3373
8934,1915
4284,3136
1289,984
1494,1498
3082,4859
13650,2996
10144,4798
3631,1063
10101,582
1069,1612
11186,1415
8326,1920
14305,1560
12235,4653
6171,460
10826,726
13488,3511
8674,2788
8494,4302
4423,3414
4627,2960
7954,1410
12293,4073
3927,68
6531,3976
5655,29
2521,1042
4040,3721
2147,4854
3004,4189
3058,477
550,132
6891,2043
6121,1459
13563,4058
13305,4427
9850,3715
7036,3069
4147,1170
2281,3078
11067,365
8952,2591
2749,1794
11908,712
2747,1253
7546,4241
10707,2830
8364,4742
9834,810
3967,975
1292,338
11387,4222
6224,1818
11347,3715
9498,4226
2910,993
4120,4577
11599,1624
4103,1785
8977,4045
14188,4532
132,1841
7989,4186
12094,4060
7750,4203
6803,3178
3459,4520
2637,3137
2894,2222
10003,2978
4867,2136
3288,3373
4541,1209
70,3193
8248,3341
9393,1978
2841,543
9876,4185
2819,143
10265,2113
10874,3919
3174,2334
6115,4067
1311,3849
14225,549
10635,4514
13054,3536
1546,142
8168,3794
5032,1017
5671,2147
6498,1151
10989,4677
2904,4399
4555,3126
10492,3181
11573,1136
5165,3380
4392,1930
352,259
11987,984
12154,2732
10999,1157
10519,1242
197,946
1462,584
3148,3997
4233,1493
6770,4040
5459,282
4328,887
879,1957
5090,3010
6707,2847
6511,4979
9327,2265
9180,2877
1912,1263
8747,1180
8265,4165
10911,1399
14377,3503
9076,1396
275,3454
6388,641
8752,3040
5532,3889
4274,60
3990,541
786,3256
4032,1492
2573,807
5617,4210
10989,689
12928,2122
9198,603
6845,3710
14732,2673
11927,4108
378,1397
6145,4514
10696,3178
5651,462
5243,528
2472,3456
2671,12
11483,2567
3039,3663
14390,2749
7945,2537
6338,1587
412,2592
604,646
9298,288
3911,1107
12781,2160
12652,3928
13811,479
8094,1039
4642,1282
10076,4967
11876,4355
4874,1475
4663,4215
3006,1749
13991,1839
14649,4382
11495,3129
1008,3195
5384,1115
12627,4644
746,4881
10277,858
12870,3843
3128,4097
6013,3378
13795,2602
12201,2345
380,3887
8656,817
10847,5000
5310,4563
3966,2342
8262,1260
5088,2859
7470,2039
381,1193
6880,1584
134,588
3281,3002
5539,27
7157,4712
12612,959
6313,560
2825,4593
593,3027
2207,4014
12849,2674
12086,3927
2570,1370
7813,3268
1931,909
12417,4877
13507,2475
5701,3689
7846,2905
684,3155
5841,4407
7178,56
2264,1524
8090,620
8580,1022
14379,3491
6181,2052
5274,610
1167,1152
1763,3913
5605,3928
12782,289
2519,3452
55,4083
2137,499
11211,4110
5021,1229
11109,3574
10084,1062
1614,1658
10853,3844
8009,1384
7193,4780
14568,2605
13372,4983
13436,2020
2944,2522
13457,1674
12179,4227
2781,3682
4227,3640
1905,4703
9552,4997
10728,2480
9375,4029
3408,2057
8233,4576
9896,909
9622,630
40,434
3529,4193
4422,3729
9007,1545
4526,3356
5879,314
9245,1033
3602,2888
12164,3158
9453,4424
10688,777
11899,3106
7255,1157
1612,2735
6104,528
1350,4237
10410,2827
11769,1090
11228,624
12257,1203
12482,1447
9363,2280
868,1818
6464,981
6931,1482
8918,1041
6516,4541
3479,2839
9704,3398
6936,1799
5639,471
9523,4839
6799,3804
7039,4167
12301,602
8777,1154
4575,145
9845,918
12513,4523
1639,1204
2054,1708
5920,3033
3724,3709
2656,3314
2043,4398
1353,2381
375,3829
7914,1711
13230,798
10500,851
9029,4456
1243,393
3343,1039
4959,2486
2484,360
13595,4463
11053,4732
6123,699
2280,1855
5459,2429
98,669
5286,1720
858,4096
7834,3958
11607,2706
6773,3443
13143,3929
6880,3786
1666,3609
10017,3801
13565,3583
2932,2910
12507,4469
11128,4989
14957,2389
2183,1151
7199,61
2342,154
7043,529
9859,1472
5307,103
11096,1267
3068,1287
12554,52
9032,2309
9658,2827
1353,3143
3942,3686
86,4238
1978,127
11744,278
13871,3624
13605,2254
3357,3326
5039,2596
9269,4322
10440,1191
8323,916
2992,1726
2240,3805
8227,2780
11660,116
890,51
6525,2874
13288,2258
4511,3546
13870,151
14865,3296
5116,4044
8531,783
2225,3937
420,416
7396,14
500,3549
10860,2788
538,3254
7315,2534
5582,1597
6502,2681
5215,3622
1759,3399
2997,2076
2432,3722
7121,4576
14754,682
12231,31
6852,1554
434,3949
11949,621
6231,4945
3380,4670
8330,1436
11755,2739
6921,34
6643,4190
3105,827
14729,4918
11910,319
13165,1472
1874,536
14839,2211
12575,3197
14017,1803
11897,1027
11638,4318
3431,4185
5593,847
11793,3497
11011,1512
983,3352
10335,4214
11154,2339
2738,2976
14637,1926
6590,4959
5873,3069
10090,4332
13215,297
7006,4188
3995,3757
4201,1025
6375,4879
14504,4450
8351,2536
1143,3296
8081,4499
11663,837
13931,2608
1103,4424
6966,3054
5434,2009
13281,1115
10304,1386
6886,4218
10182,475
8391,3560
8604,4673
5594,3647
14695,3882
6936,2642
444,2805
9513,4949
3474,1848
6949,132
4245,3423
4472,2362
11080,2036
6205,655
435,2544
8952,732
8478,4312
525,824
11507,1726
11257,1936
10839,4812
10199,2554
6177,1339
5808,2909
14282,2353
9750,1228
13334,3053
6427,2879
3963,1518
11077,4267
8353,3714
8936,4422
12913,3088
14853,4362
437,1004
5165,1229
9214,4724
9367,2711
3425,230
6676,4238
5245,3910
4058,1172
14666,438
5622,4242
1530,151
13927,3613
1931,77
9500,1820
4120,2591
1606,2010
990,678
12827,4288
2649,829
3804,1086
6224,1286
1212,1748
13740,2963
9879,4442
1400,271
5540,1531
10069,586
3220,3542
2610,2599
11803,2161
964,1500
3999,3166
149,4772
6811,510
10034,3930
3201,2828
14663,4194
9782,199
7767,2478
610,4957
9753,2722
14584,3002
7857,4396
3971,3050
1560,2649
2977,2902
14646,2805
1446,41
2303,418
12001,4885
9743,3646
12199,948
10322,275
6631,186
4580,716
4277,312
4810,2797
11093,4985
9089,346
12570,1831
12782,70
11899,489
598,2004
10055,879
12092,2788
8926,4058
4013,1742
14630,3030
1046,194
5224,1596
13597,2719
11514,78
7759,1055
5894,112
9561,692
6701,355
9884,1484
9366,3338
12509,4414
14114,1747
7330,3573
6174,4102
4147,4398
192,2221
13828,670
7288,1603
10516,3563
7508,4097
14481,2893
6647,848
12445,1000
9919,1148
7888,3188
161,4232
9000,4007
3871,1446
8785,2305
12263,4522
178,3324
9896,3073
12025,2036
12652,427
5914,1889
2422,4482
4188,2264
2010,1201
11705,1831
4102,925
4116,3841
3349,587
885,2676
4288,2142
2968,2497
14851,3439
14039,3587
14470,3450
12956,3374
3595,1266
9203,2799
9745,545
12967,12
416,4014
3719,1582
5700,3709
2944,402
13985,930
14328,2723
1207,1251
1677,2736
5949,4582
7509,2332
4943,4056
2599,2412
6198,1767
14125,2286
9757,3107
6238,1535
13416,2396
9119,2621
3072,2591
14351,4213
5954,3979
5578,4610
9616,4193
2172,2670
5544,3737
5000,3832
1942,1699
4584,3707
2374,1274
1181,348
2176,3187
4534,1254
2606,3232
11514,1078
14893,3414
12365,2081
7867,2177
4357,4609
8659,4846
7617,525
11265,2624
7467,686
11449,3877
5968,566
8662,4401
7370,903
2766,3994
7359,1745
10871,240
7215,5000
6254,4545
3571,724
10201,2063
2321,4922
7138,4819
11401,6
6335,3099
498,2031
8612,4980
6978,4040
1943,2566
6236,1017
2633,488
9600,3658
14526,2217
426,4321
5714,46
2169,1536
11660,1246
11866,25
13542,2548
1370,4469
12765,3867
13980,654
823,55
2158,4636
14659,4583
2078,1002
10099,4434
12053,630
6088,2745
14491,4941
8951,4244
7692,4157
7290,441
12415,2267
1522,114
1722,3761
5169,1117
11662,3715
4760,2140
6017,4414
13794,2548
3242,2637
10337,3751
6514,821
2130,1902
10329,2102
5952,1155
8250,1948
2411,2991
5648,1816
8396,2359
2988,4789
3742,2188
14610,946
13605,4239
4656,1739
7991,1456
5177,4641
9929,2181
1819,3017
12671,2902
12929,3024
12784,3825
7924,1476
10625,3234
11858,3267
5282,4361
2506,885
13494,404
3905,2470
6780,398
9326,253
84,4568
14445,4877
14360,3573
2832,4476
7151,489
6847,1511
6336,3889
6438,1145
4448,2442
6475,850
12665,4879
7775,2263
14345,1666
492,859
7354,3370
14328,2123
12861,3205
10863,174
9256,426
3414,3656
14317,103
8197,4642
3453,650
12384,4161
12182,2636
14353,1279
7574,2784
4882,931
581,3566
2482,804
12902,399
11108,3673
504,286
11000,1535
13126,4548
8506,987
2122,3932
11116,1474
1635,4454
7657,2813
2104,407
4393,1742
8262,4512
14943,4911
9067,1211
11335,3002
2875,4618
12008,3254
9322,1527
13650,4980
3988,642
13829,2951
869,3008
10285,812
10466,836
2404,509
5507,2932
224,1400
3008,1283
6192,2472
10706,3244
6194,670
9046,40
14832,1288
7552,121
14552,2859
11616,2751
10454,4708
2398,3017
809,266
236,949
13531,4102
14649,4742
2667,603
3813,3474
127,3626
9012,2
66,358
9167,3097
6911,1558
12506,1196
5636,2830
9431,1255
12567,4521
8651,2805
10767,161
9053,1732
9363,1568
13291,3083
14090,1144
1381,4185
9894,4339
11231,4297
1524,4647
3625,3276
6718,618
14413,4618
10183,4756
10274,3471
9777,3245
496,1712
3493,3346
14220,2160
165,3802
7644,2870
7809,798
3174,1890
7165,1795
6516,3336
1091,876
11296,3758
12143,3828
13565,2667
4814,765
2701,2084
1850,4238
3693,4441
3001,332
125,759
10744,3048
2603,2187
14279,4136
14194,3074
13057,3375
1900,513
9449,4007
4278,1460
5520,2811
5719,1252
11717,1669
11412,1382
10242,91
7743,2974
3597,1258
5532,1620
12865,3875
7848,3761
6219,1899
5489,3528
5032,1120
7801,2552
4491,2829
11707,1080
4447,675
12830,3222
14402,1110
3599,3179
9528,4248
7722,1040
9072,1624
8393,127
12515,3400
1285,4561
9383,3681
8898,367
8159,2258
5714,3511
7252,1240
7148,2947
6980,4999
12317,2515
12135,4185
14045,2328
5464,3227
8692,224
11830,3592
9664,2277
6043,4092
7416,295
482,3651
14488,1911
13136,311
5239,3924
14959,2500
9144,3859
5772,1030
4981,334
7218,3758
1952,1584
2137,432
9731,763
2332,4209
3235,3346
7008,477
5906,4676
2805,1465
10992,383
8448,1139
5716,2418
6684,1189
679,4849
985,3061
8837,2030
11696,2161
8147,352
13243,1669
13751,1609
2409,3082
7846,4962
2073,732
3568,2700
12688,1155
7763,458
9944,2438
4254,286
9783,2138
10995,3076
12278,4807
9573,3012
3978,3561
4828,4104
12733,1813
8148,3072
11442,899
5193,3828
1877,2619
9714,4126
14453,312
11338,1121
10226,2228
14152,1608
14413,855
7562,2907
14750,1052
3081,2005
12137,3290
490,706
8823,1239
11854,4046
8665,1259
6395,1744
14662,1181
9232,2687
4409,2442
7543,1522
10460,324
12511,4797
12629,4932
7761,2144
419,1151
3967,3336
1977,4513
6482,3304
14386,2899
2955,3059
7835,4654
5916,1452
10377,3962
3295,4112
8801,3506
2074,3606
8132,4995
11824,411
3064,1448
11876,947
14258,2818
14069,430
14817,2940
175,2683
10048,3290
11546,4390
11232,3829
7951,4688
13650,3982
5800,4493
4930,1464
11256,1313
4759,3748
3322,2347
13780,2937
9581,392
14408,14
825,4607
3338,3800
2463,2341
212,950
7593,1245
10348,2729
3585,4595
12404,4859
3789,2224
13685,2995
10957,4378
666,793
10048,4907
4446,2700
1947,2139
5904,2241
11112,1569
8708,1886
8908,1014
9581,4428
5714,4265
3714,74
5103,3497
6343,1748
7974,3174
128,2105
6359,2179
812,3344
13005,2889
4794,305
4337,2999
7981,1893
3493,21
10729,2171
312,4712
5157,1656
2915,3906
2119,2162
5638,2349
1183,503
1275,3453
3273,4464
1879,334
5255,2391
994,920
325,3120
14287,3310
7764,2614
2876,2740
1993,759
2560,1199
11774,1968
5417,1987
8860,2662
10369,1122
10875,4316
6198,2666
2636,158
2363,3102
13172,2359
7147,1329
1877,1315
2312,2430
10665,2168
14187,3080
8475,1036
14750,1879
9321,1819
10039,3143
10235,3141
5415,1567
14673,1985
11962,2790
14006,2084
11197,3940
3079,279
12015,4780
10583,788
637,3753
1856,1899
515,1656
2351,3890
10540,2173
6632,416
5096,1819
7519,537
8081,2893
12630,333
12912,2291
6403,2498
9582,4291
1350,4215
8836,1831
1668,2397
9475,823
14906,1753
3649,2093
14276,2619
10426,4707
987,1152
3083,1923
6592,1505
4146,2368
10760,1216
4059,4367
9827,3889
372,3413
12681,3915
6803,4212
725,3369
2293,3255
1993,3704
4901,2338
3172,745
1612,3581
5665,2972
8260,1264
11938,2920
11001,967
603,1587
10717,2925
4393,435
6193,1543
7554,2582
8025,3591
8154,1034
1613,1041
888,3113
12949,1806
7541,3390
14137,4426
14129,26
5319,2790
14197,2647
7088,3446
8961,1297
4219,4244
6462,4795
13638,4635
13889,596
5214,3370
1259,3580
9172,2561
9484,3586
11301,3060
10278,3453
13207,4688
1743,141
5299,3047
8420,1880
14073,89
14334,2380
3727,3598
7794,3362
3936,4773
8604,3042
11929,2471
14364,3939
11653,2740
1725,279
2035,4005
5040,4864
8412,3580
7277,3920
14896,3018
4762,2038
9837,3722
4245,1636
12403,2684
12533,3305
1605,3978
6131,4659
7387,466
1675,4321
8081,1429
10484,2569
12294,2527
8268,2941
11093,3006
14845,2174
573,4224
9703,2612
1214,3391
6293,3990
10620,2075
10992,2591
11707,23
11639,3215
11991,2252
1983,3017
7900,273
7800,549
2498,131
13338,2025
178,4427
3242,216
11203,838
6520,4895
3676,4526
6567,3186
3767,1176
8606,3580
13471,4550
10399,4028
2388,1394
1094,3697
13280,1515
9968,142
4154,1922
1873,1561
10101,2496
1103,3772
4255,400
5196,4330
13425,2654
6307,2131
10761,4201
4510,4807
11994,223
11830,3217
1849,3707
5952,3089
9122,590
4471,1343
5709,1614
4883,1844
6124,2114
3541,599
5533,4325
8614,2984
3293,3388
4356,1259
10308,2022
2093,2895
7737,1234
5259,2464
3129,1019
3696,169
6844,1632
5702,2718
5881,1609
3691,2793
3296,3136
2544,712
11906,2770
6455,4557
1821,2002
11528,2953
13285,2507
7544,1877
12148,3455
11993,915
791,3349
6177,1403
14285,288
4602,2660
1479,3795
3438,4117
11824,4892
996,1817
6644,4438
11277,2418
5520,4195
3621,4740
12730,2620
4516,673
13191,130
6799,3319
14800,917
11677,407
5657,3717
7595,2247
14403,4330
8239,3754
3350,644
12364,4854
6652,544
5742,3842
14760,2667
14193,480
14357,2698
11555,440
1404,3850
13292,3695
2054,1527
3234,4750
3390,4518
11053,3843
12826,4862
7012,232
6459,860
3410,4520
13548,612
6895,2348
9756,1499
1705,3679
10263,2727
2350,308
12047,4335
7996,1230
13435,1156
6665,4688
12610,902
6882,4674
13507,2280
4151,3751
12748,4733
12158,3192
4953,4077
12636,1637
2621,2570
6245,1426
727,3353
8735,1025
8598,582
3422,2496
5649,3119
9079,3530
9874,3389
4262,3344
1521,2746
2897,669
7284,4025
14840,4950
3674,3057
6990,2782
1749,3667
5392,1279
9141,3600
10943,796
1170,1367
3844,1380
12503,3323
3183,862
3918,4029
4553,1622
9631,1598
9543,1918
11277,2914
10705,4652
1006,205
5036,2605
8364,1278
11557,3960
7328,545
12943,1927
5877,2548
1229,1638
9115,4180
5257,1647
1921,2796
5050,534
6397,1436
11458,2281
12390,3456
4759,2722
12146,1481
952,1775
14450,1431
7140,1998
10911,1892
4449,4349
5835,1924
10325,3521
5725,1723
2792,2489
5023,559
1568,270
3563,4646
9283,294
2563,4127
13644,1203
3017,2377
5314,684
923,4292
8031,1432
11200,2568
191,4640
6905,3341
592,560
1218,2411
2906,3217
8116,832
2200,3854
14064,3474
12560,2342
14378,987
519,2546
1874,3081
12320,344
10969,1848
11653,2756
13065,3305
8894,2261
1844,3059
13505,2844
10162,2006
10832,1419
14056,2444
7588,1897
11815,2358
1382,4081
10737,1456
9408,1920
3520,1000
8453,3463
13492,167
6687,1898
14511,1555
12655,1975
3101,2601
2227,2655
2941,476
6614,3167
13627,3690
12618,3913
14511,3663
10085,2120
4985,586
520,2633
13304,2345
13668,4584
4032,1408
9654,2784
7375,3332
13332,3237
11548,4236
8416,1479
12896,2141
9547,2039
12688,4751
3381,3359
3395,4765
7040,736
2353,3247
9594,4594
14409,3681
11711,2359
529,549
5765,2612
7287,4686
14050,959
13487,2966
1021,1718
7612,4655
1874,374
2730,2265
3622,3444
11080,4998
12362,4298
6777,422
11785,1591
899,1780
8986,608
8318,6
12856,4373
6399,4718
6594,1164
3533,3061
7977,3613
6245,4719
4978,2916
14144,303
2706,536
1005,2695
9326,886
734,4468
209,2320
10144,4309
11002,1634
4869,644
2042,3741
4012,3395
7982,1636
2473,2144
6511,3070
4058,3655
4661,3410
14057,1510
10581,1816
6601,1376
7975,4807
13701,1364
2532,3287
5672,2313
5656,3732
8830,2050
9933,1637
12782,3662
8199,71
4778,2237
13379,4199
11562,2355
14885,3889
1350,1468
4132,1128
2583,3793
14092,3920
11610,4384
12783,3390
1894,3012
13749,797
14642,726
14760,2533
8456,3300
5498,1871
4709,1829
2284,1572
10032,4948
5196,4500
3560,11
806,3265
7717,2771
12097,4102
361,1157
8772,3893
6482,598
1907,1824
8096,3193
5119,4228
3543,4069
2596,4707
2498,3239
13126,2742
5623,4500
647,3013
3738,1917
2483,2076
13955,3663
2924,669
7031,1690
6795,3275
8570,1460
11492,3692
540,2675
11853,1374
12534,3967
1391,469
2867,3172
12781,3213
3148,1910
3261,1398
4183,3115
3601,1420
12740,880
4028,2001
3997,3058
7882,3262
2126,3182
5367,492
2992,2840
3646,1258
3009,3904
3151,594
13219,2807
5409,347
4298,714
1739,98
4160,2712
12087,2974
5873,3635
1017,1463
12491,4823
10481,571
14155,4323
7867,1162
14103,2716
2488,96
12891,4300
10516,2521
7265,679
4271,1957
4527,3695
6168,3609
8584,547
13922,1436
1934,1915
97,648
14252,4914
4747,1282
4705,2718
7963,1212
8165,3273
14735,1293
610,1776
11281,315
9787,3007
3427,4645
9686,4410
4838,2550
7987,4551
10008,825
3009,514
3293,4394
12885,1201
4699,2409
7544,3848
13250,778
10034,2097
10649,4072
13187,3985
3848,786
12812,3505
8684,114
13888,3493
3564,340
11280,542
11031,1215
8446,4157
5704,182
258,3986
8252,2875
12122,2214
6077,4134
10323,3211
4086,4995
10126,3443
7931,1507
11846,3078
3311,2133
4816,2688
7696,1288
10777,714
7005,4317
2610,4557
2916,2941
7374,4015
12690,2494
11266,567
3701,4920
2577,4763
5443,259
8770,2058
11129,2640
1205,1853
3283,4110
8801,2497
11409,4018
5582,361
13558,3765
2371,2786
8099,4108
1791,653
7956,3984
8280,4017
9843,1848
2192,4715
12560,3288
2089,275
10391,3385
8063,1614
8058,1376
14638,2861
11641,848
13979,1272
13467,1459
13138,68
11017,3480
6317,1877
7576,2953
2416,4887
12254,730
12130,4121
4503,1598
3170,4669
9576,576
3425,4636
11624,4141
5057,2801
5736,1580
3772,3925
14453,787
3558,1417
14597,4123
3022,4022
7043,334
5241,2914
12696,872
1434,4677
6528,3634
10492,1224
8544,4344
5836,4028
11470,1296
8193,81
5090,3301
9344,4517
1804,2369
12152,3403
2291,4378
999,4351
14539,947
9238,891
1513,4246
7542,4774
2111,1848
14454,3085
13273,716
4228,3416
13262,2274
4037,2396
11861,2088
4617,997
3461,972
14352,3574
6272,1849
10839,1023
8245,1668
779,4800
13027,2667
2131,2181
3961,1789
13329,3408
4956,2247
11161,1346
4803,3975
14104,2300
9792,707
14841,2774
13911,1753
6686,1238
6749,3845
10129,4655
376,2371
11555,2566
3382,2608
10830,241
8245,2457
5408,183
3950,4559
12052,1385
12455,2917
1116,630
4495,356
8674,451
4563,2065
12426,4275
1487,1107
9710,4016
11465,2676
9603,1109
12296,98
1891,1074
7408,2267
7786,162
7012,1906
6223,2604
5948,1756
6758,4747
8273,1843
1000,4442
11982,3013
866,1937
761,2338
5054,3754
4986,2746
14233,3002
745,2919
13145,23
2122,1139
3286,3323
9344,2220
8313,3122
13483,675
11042,2469
6003,1355
126,3377
11406,4133
7503,3598
1101,4600
3357,549
2266,1302
5100,63
768,4727
4228,4137
10634,42
7318,3860
4207,350
13611,1213
2793,2057
10531,1774
8856,4880
8121,3209
13521,1774
14788,4604
6617,121
560,4915
14651,3549
4445,3322
3218,1659
9366,2950
11028,3730
5878,4899
11219,4019
6208,3639
1676,4625
13086,1681
13523,1169
1663,2619
5399,987
14159,2329
8987,2695
10675,3331
6401,3039
1563,2555
9601,896
8876,4555
9619,4788
7633,2931
6997,890
10103,2839
14892,2346
9683,12
5332,4305
8167,3281
2077,1215
13760,407
10566,2176
694,589
7829,4482
4601,3007
11774,565
9490,4740
3525,1078
3890,2808
5318,743
5489,1069
4529,4954
9846,2644
6474,865
4803,1088
9482,3725
4370,2645
11066,4090
5881,1403
12395,1374
3933,4326
10395,55
3655,4764
10704,1950
3462,1016
4879,4470
5465,2917
12703,18
10990,1724
11681,265
7368,3732
11081,3939
3565,2226
2454,2083
4723,1634
14477,2395
1460,2475
3498,4739
3520,3743
13921,234
7598,2859
9353,3010
8511,2277
3662,3026
14833,1167
10458,4068
5900,37
8877,4342
5562,4715
9666,674
6382,980
11608,4079
14922,4700
9116,2445
8180,3300
9542,1837
7426,2468
14564,935
9472,1081
13818,3586
11002,2112
8090,290
1149,1292
3382,3816
8010,1276
2017,4988
14154,203
2447,1026
12943,809
5386,2266
11610,50
9258,1091
9693,1515
190,1630
8211,4372
907,2319
11822,808
3474,1531
6150,3273
10764,4863
8412,4082
11453,1707
9311,1006
2078,95
13832,235
11936,2171
19,3561
10880,4848
1203,4368
10751,2863
6731,423
6286,211
4762,3733
1178,2044
8405,4486
11638,4684
14792,3407
3203,3984
5295,2687
4488,4066
11052,2960
11820,867
3498,2224
430,2353
11971,1981
6299,2825
8846,808
5984,2213
9789,4983
4741,2496
2949,4465
1320,3148
14431,1403
3172,30
3453,4037
