usuario_id,livro_id,data_emprestimo,data_devolucao,data_devolucao_real,status
6761,3539,2020-07-11,2020-08-01,2020-08-10,Returned
873,9478,2022-06-04,2022-06-28,2022-07-01,Active
698,3469,2020-07-02,2020-07-28,2020-07-31,Overdue
3243,4605,2021-06-18,2021-06-29,2021-07-09,Returned
3028,9513,2020-11-05,2020-11-16,2020-11-20,Overdue
6421,8824,2020-10-31,2020-11-30,2020-12-02,Overdue
5944,2958,2020-06-13,2020-07-09,2020-07-12,Returned
1689,10824,2021-04-23,2021-05-07,2021-05-16,Active
5351,4070,2021-12-21,2022-01-18,2022-01-24,Overdue
3381,14455,2020-12-01,2020-12-26,2020-12-31,Active
3811,2625,2020-01-28,2020-02-17,2020-02-18,Active
4145,707,2021-04-24,2021-05-13,,Overdue
6121,9004,2021-08-12,2021-09-08,,Overdue
3462,12283,2020-11-30,2020-12-20,2020-12-23,Overdue
7566,13110,2022-06-29,2022-07-13,2022-07-15,Returned
1147,4713,2022-12-10,2022-12-20,2022-12-27,Overdue
6881,7926,2020-04-21,2020-04-30,,Returned
3870,8112,2021-07-01,2021-07-21,,Overdue
2050,10264,2020-01-05,2020-01-21,2020-01-23,Returned
1813,4785,2020-10-01,2020-10-08,2020-10-11,Returned
8506,657,2022-10-26,2022-11-02,,Overdue
1847,14643,2022-12-21,2023-01-02,2023-01-10,Returned
5060,13261,2022-01-11,2022-01-18,2022-01-20,Active
7861,5941,2020-04-19,2020-04-26,2020-04-29,Overdue
512,14648,2022-03-21,2022-04-06,2022-04-15,Active
8308,13737,2021-01-05,2021-01-26,2021-02-01,Returned
8054,8431,2022-04-18,2022-04-27,,Active
529,10161,2022-06-22,2022-06-30,2022-06-30,Returned
8995,7872,2020-01-02,2020-01-14,2020-01-20,Returned
4613,2147,2022-07-06,2022-07-26,2022-07-28,Overdue
5328,8521,2022-02-16,2022-03-15,,Overdue
4238,7581,2020-01-06,2020-01-18,2020-01-23,Active
4124,370,2022-02-13,2022-03-06,2022-03-13,Active
6460,9221,2021-04-15,2021-05-14,,Active
3183,5330,2020-05-25,2020-06-16,,Returned
286,10373,2020-03-04,2020-03-27,2020-04-03,Overdue
8780,13435,2020-08-22,2020-08-30,2020-09-04,Returned
4942,5357,2021-01-04,2021-01-26,,Active
780,6244,2020-05-24,2020-06-05,2020-06-09,Overdue
6570,7397,2022-06-24,2022-07-22,2022-07-24,Active
891,13085,2022-01-20,2022-02-18,,Returned
2286,2573,2022-01-11,2022-02-03,2022-02-05,Overdue
377,14872,2022-06-02,2022-06-09,2022-06-18,Active
37,12689,2021-02-28,2021-03-26,2021-03-28,Overdue
2233,13529,2020-09-22,2020-10-17,2020-10-27,Returned
4117,4022,2021-01-02,2021-01-26,2021-02-02,Overdue
2896,4228,2022-04-10,2022-04-28,2022-05-05,Returned
8060,2930,2022-11-05,2022-11-30,,Active
1545,11963,2020-03-09,2020-03-30,2020-04-07,Active
7590,11623,2020-03-05,2020-03-12,2020-03-12,Overdue
6759,1814,2021-07-27,2021-08-16,2021-08-24,Overdue
4888,8527,2021-10-30,2021-11-17,,Overdue
8240,8766,2022-04-10,2022-04-17,2022-04-25,Overdue
8951,6476,2020-05-29,2020-06-16,2020-06-24,Active
8538,4431,2022-12-31,2023-01-07,2023-01-10,Returned
6245,5703,2020-10-31,2020-11-15,2020-11-21,Overdue
4348,7157,2021-10-24,2021-11-11,2021-11-11,Returned
2032,7245,2021-06-10,2021-06-22,2021-07-02,Returned
8593,3717,2020-12-09,2020-12-31,2021-01-07,Active
9737,11067,2020-10-11,2020-11-04,2020-11-14,Returned
6181,2002,2021-01-27,2021-02-10,2021-02-17,Active
5917,14268,2022-06-14,2022-07-03,2022-07-07,Active
9629,11367,2021-03-03,2021-03-31,,Overdue
2549,8958,2021-08-13,2021-08-21,,Returned
1966,6014,2022-09-07,2022-10-01,2022-10-01,Active
8902,3325,2021-02-02,2021-02-25,2021-03-01,Active
7560,6612,2022-11-10,2022-12-02,2022-12-08,Active
6876,7768,2022-12-20,2023-01-16,2023-01-26,Active
1226,10731,2022-11-16,2022-12-16,,Active
8935,7586,2022-09-18,2022-10-06,2022-10-12,Returned
4447,8464,2021-11-26,2021-12-15,2021-12-16,Active
7188,12202,2022-08-08,2022-08-27,2022-08-31,Active
8367,3871,2020-12-10,2021-01-09,2021-01-15,Overdue
4649,2010,2021-06-11,2021-06-24,2021-06-30,Returned
7248,4608,2021-11-29,2021-12-28,2022-01-04,Returned
4196,7464,2022-08-16,2022-08-26,2022-08-27,Returned
760,14838,2021-11-24,2021-12-01,,Overdue
9266,3092,2020-01-14,2020-02-02,2020-02-04,Returned
4987,11487,2020-07-27,2020-08-18,2020-08-26,Active
8405,1497,2021-07-15,2021-08-13,,Active
7284,8612,2022-03-23,2022-04-03,,Overdue
9803,12684,2022-07-21,2022-07-31,2022-07-31,Overdue
9784,12761,2022-11-05,2022-11-15,,Overdue
911,7972,2020-01-01,2020-01-24,2020-02-03,Returned
2903,2309,2021-08-29,2021-09-10,2021-09-18,Returned
7285,3606,2022-02-20,2022-03-02,2022-03-04,Overdue
3269,6302,2022-05-08,2022-05-18,2022-05-27,Overdue
597,10155,2022-12-24,2023-01-12,,Overdue
6486,5539,2020-12-09,2020-12-19,,Overdue
7379,13888,2022-07-01,2022-07-16,2022-07-24,Returned
6129,10087,2020-03-13,2020-04-01,2020-04-03,Overdue
9184,13658,2021-11-25,2021-12-21,,Active
8407,1037,2020-06-01,2020-06-30,2020-07-06,Returned
638,6713,2020-01-08,2020-01-15,2020-01-21,Active
2395,2852,2021-06-19,2021-07-12,2021-07-13,Returned
2933,6831,2022-08-21,2022-08-29,2022-09-07,Returned
1241,2889,2020-05-21,2020-05-31,2020-06-10,Returned
9469,8988,2020-04-29,2020-05-07,2020-05-12,Returned
2195,14562,2020-09-08,2020-09-25,2020-09-26,Overdue
6937,1401,2020-01-16,2020-02-14,,Active
7409,118,2020-06-15,2020-07-03,2020-07-07,Returned
2414,9365,2020-09-14,2020-10-14,2020-10-18,Overdue
5573,3425,2020-08-28,2020-09-19,2020-09-21,Active
5465,9130,2022-03-12,2022-03-24,2022-03-27,Overdue
4184,3063,2021-07-05,2021-07-15,2021-07-24,Returned
8632,14433,2021-08-24,2021-09-17,2021-09-18,Active
3943,10670,2021-03-03,2021-03-30,,Active
9205,14284,2020-07-11,2020-08-04,2020-08-07,Returned
7509,10023,2020-05-04,2020-05-27,2020-06-01,Overdue
7450,12594,2022-10-19,2022-11-12,2022-11-20,Overdue
55,6484,2022-12-22,2023-01-02,2023-01-06,Returned
9276,1689,2022-09-24,2022-10-23,2022-11-02,Active
1612,5436,2022-10-07,2022-10-28,2022-11-04,Returned
7009,4197,2022-06-30,2022-07-13,2022-07-14,Overdue
741,11874,2020-06-21,2020-07-19,2020-07-19,Active
6217,3177,2020-10-13,2020-10-31,2020-11-09,Overdue
5818,11538,2020-07-21,2020-07-28,2020-08-02,Returned
3328,3074,2021-01-25,2021-02-14,2021-02-24,Returned
3074,10713,2022-07-14,2022-08-06,2022-08-08,Overdue
7356,5532,2022-11-01,2022-11-16,2022-11-16,Returned
8013,13857,2020-02-07,2020-02-23,,Overdue
520,2469,2021-01-17,2021-02-07,2021-02-07,Overdue
3012,14602,2020-11-02,2020-11-26,2020-12-02,Returned
7147,4489,2020-05-04,2020-05-23,2020-05-25,Overdue
2722,5120,2020-02-09,2020-02-18,2020-02-20,Active
6241,14574,2021-06-11,2021-06-30,2021-06-30,Active
2702,11324,2022-08-21,2022-09-12,2022-09-14,Overdue
394,55,2022-11-09,2022-12-09,2022-12-13,Returned
9206,10039,2020-04-10,2020-04-20,2020-04-28,Returned
2858,7732,2022-12-27,2023-01-07,2023-01-11,Active
394,12368,2021-05-29,2021-06-27,2021-07-04,Returned
9013,7239,2020-07-25,2020-08-22,2020-08-28,Active
4665,9430,2022-10-30,2022-11-07,2022-11-09,Overdue
3849,409,2020-03-20,2020-04-05,2020-04-15,Overdue
4848,5087,2020-05-12,2020-05-20,2020-05-24,Active
8915,7921,2020-09-28,2020-10-24,2020-10-25,Active
524,14980,2022-11-19,2022-11-26,,Active
7732,2347,2021-10-10,2021-11-02,,Active
3021,535,2022-11-04,2022-12-03,2022-12-07,Returned
4962,9808,2022-09-18,2022-10-04,2022-10-10,Returned
710,9720,2022-11-07,2022-12-02,,Active
2900,13592,2022-01-19,2022-02-04,2022-02-06,Returned
6280,10451,2021-08-05,2021-08-29,2021-08-31,Returned
7119,1917,2022-05-27,2022-06-03,,Overdue
8507,2699,2022-07-19,2022-08-03,2022-08-05,Returned
5698,5928,2020-09-07,2020-10-06,,Active
9243,10622,2022-10-11,2022-10-24,2022-10-24,Overdue
1013,14388,2021-01-22,2021-02-03,2021-02-11,Active
3193,1664,2022-09-22,2022-10-11,2022-10-21,Returned
2424,14630,2020-05-21,2020-06-19,,Returned
6516,6949,2020-08-12,2020-09-09,2020-09-09,Overdue
3511,2103,2022-10-29,2022-11-07,2022-11-14,Overdue
972,9212,2020-08-24,2020-09-05,2020-09-06,Active
5613,10799,2020-08-06,2020-09-02,2020-09-03,Overdue
1523,12972,2022-07-27,2022-08-23,2022-08-24,Overdue
3887,671,2022-03-01,2022-03-24,2022-03-26,Returned
2890,3298,2020-11-15,2020-12-08,2020-12-15,Active
457,5717,2021-05-11,2021-06-06,2021-06-11,Active
5552,36,2020-10-10,2020-10-29,2020-11-01,Overdue
4980,5829,2021-06-05,2021-06-18,2021-06-27,Overdue
648,9129,2021-07-14,2021-07-30,2021-07-31,Overdue
3225,9222,2020-07-01,2020-07-08,,Overdue
8473,2961,2022-02-02,2022-02-22,2022-03-01,Returned
5,11592,2022-11-18,2022-11-30,2022-12-07,Active
6721,630,2020-12-29,2021-01-15,,Active
7465,14195,2020-06-22,2020-07-16,2020-07-22,Active
8049,1081,2021-08-25,2021-09-19,2021-09-20,Overdue
1365,5281,2022-09-15,2022-09-23,2022-10-03,Returned
1335,6361,2021-11-11,2021-12-05,2021-12-09,Active
6816,5902,2021-02-10,2021-03-05,2021-03-14,Active
252,7028,2021-05-02,2021-05-24,2021-05-31,Returned
9352,3320,2021-08-08,2021-08-21,2021-08-25,Returned
9649,6406,2022-02-27,2022-03-19,2022-03-20,Returned
6007,2511,2022-01-02,2022-01-27,2022-02-03,Overdue
2051,13094,2021-11-29,2021-12-18,,Returned
6552,7587,2021-10-03,2021-10-25,2021-10-25,Active
2896,10750,2020-10-02,2020-10-12,2020-10-12,Overdue
7246,3073,2022-05-04,2022-06-02,,Returned
3362,8380,2022-04-20,2022-05-05,,Overdue
7731,4389,2022-12-06,2022-12-30,2023-01-04,Returned
4071,1477,2022-02-19,2022-03-18,2022-03-23,Active
9947,14055,2021-09-05,2021-09-23,,Overdue
6782,9425,2021-03-25,2021-04-01,,Active
9904,3089,2022-09-18,2022-10-12,2022-10-17,Returned
1609,8156,2021-05-21,2021-06-11,2021-06-15,Returned
3288,5107,2021-05-06,2021-05-26,,Active
6661,12607,2021-06-24,2021-07-05,,Returned
7880,5449,2020-08-29,2020-09-23,2020-10-01,Active
7706,14434,2020-02-18,2020-03-08,,Overdue
6877,9518,2021-01-16,2021-02-14,2021-02-17,Returned
1989,11003,2020-06-24,2020-07-08,2020-07-15,Returned
5892,12980,2021-02-28,2021-03-27,2021-03-30,Active
1395,7368,2022-01-27,2022-02-07,2022-02-07,Active
5715,2357,2022-08-10,2022-08-21,,Active
1151,12890,2020-06-17,2020-06-28,2020-07-05,Returned
3736,12019,2021-03-15,2021-03-22,2021-04-01,Overdue
2209,7109,2021-05-28,2021-06-23,2021-06-28,Returned
2303,1699,2021-06-11,2021-06-27,2021-06-30,Active
5860,9248,2022-04-12,2022-04-27,2022-05-06,Overdue
928,689,2021-07-19,2021-07-28,2021-08-04,Returned
7674,3348,2020-05-02,2020-05-18,2020-05-24,Overdue
6039,11624,2022-04-10,2022-05-05,2022-05-09,Active
1799,4322,2021-05-06,2021-06-03,,Overdue
5347,13881,2020-03-26,2020-04-11,2020-04-20,Returned
6435,9940,2022-07-29,2022-08-22,2022-08-30,Returned
5564,40,2022-09-24,2022-10-19,2022-10-19,Overdue
7486,8994,2020-07-17,2020-08-02,,Active
8785,814,2022-12-13,2022-12-29,2023-01-05,Active
1052,2814,2022-10-02,2022-10-12,2022-10-14,Active
3996,645,2022-01-19,2022-01-30,2022-01-30,Overdue
2898,6632,2021-02-17,2021-03-01,2021-03-10,Returned
6146,6329,2021-08-01,2021-08-17,,Returned
2032,7632,2021-02-14,2021-03-08,2021-03-16,Overdue
6539,12228,2022-05-13,2022-05-21,2022-05-25,Active
6965,6439,2020-04-30,2020-05-07,2020-05-11,Active
8052,7333,2020-04-02,2020-05-01,2020-05-05,Overdue
9023,9718,2020-10-24,2020-11-18,2020-11-18,Overdue
8009,14377,2020-08-27,2020-09-23,,Returned
9295,6337,2021-05-27,2021-06-07,,Returned
4732,11511,2020-10-21,2020-11-19,2020-11-23,Returned
5091,14754,2020-06-12,2020-07-10,2020-07-11,Active
5060,6106,2022-02-15,2022-02-22,2022-02-23,Overdue
4394,5092,2020-12-09,2020-12-26,2021-01-02,Returned
7782,5831,2021-11-24,2021-12-06,2021-12-06,Returned
7822,4764,2022-01-10,2022-02-03,2022-02-10,Overdue
9348,6491,2021-04-04,2021-04-25,2021-05-05,Overdue
5695,5859,2021-03-29,2021-04-11,,Active
1747,8982,2022-12-15,2023-01-07,2023-01-10,Active
3259,7096,2022-12-25,2023-01-05,2023-01-14,Overdue
4180,7688,2021-05-02,2021-05-31,2021-06-01,Returned
4952,4467,2020-02-20,2020-03-05,2020-03-09,Active
9110,7945,2020-09-27,2020-10-16,2020-10-18,Returned
6390,427,2021-06-21,2021-07-03,2021-07-06,Active
6458,795,2022-01-05,2022-02-03,,Overdue
4924,14683,2021-11-07,2021-11-26,,Active
2599,8738,2021-03-01,2021-03-25,2021-04-04,Returned
8386,3834,2022-09-26,2022-10-17,2022-10-19,Overdue
6860,1929,2020-07-01,2020-07-18,2020-07-23,Overdue
4346,43,2020-05-28,2020-06-13,,Active
5164,9056,2022-12-03,2022-12-27,2022-12-28,Active
406,4702,2020-09-02,2020-09-17,2020-09-21,Returned
1320,4868,2021-12-20,2022-01-01,,Returned
6250,8987,2022-10-06,2022-11-05,2022-11-05,Active
9626,10410,2022-08-30,2022-09-19,2022-09-29,Active
987,11715,2020-11-23,2020-12-11,2020-12-17,Overdue
2430,1175,2020-11-14,2020-12-11,2020-12-16,Overdue
8003,4014,2021-09-30,2021-10-29,2021-11-01,Active
4587,6650,2020-12-03,2020-12-15,2020-12-15,Returned
7922,11668,2022-01-02,2022-01-23,2022-01-27,Returned
2856,3579,2022-09-06,2022-09-18,2022-09-28,Active
2294,8386,2022-09-07,2022-09-21,,Overdue
4432,6661,2022-07-18,2022-07-29,2022-08-08,Returned
6555,9530,2021-10-14,2021-11-04,2021-11-04,Returned
3400,1690,2022-05-10,2022-06-05,2022-06-11,Overdue
8609,11548,2020-09-12,2020-10-10,2020-10-11,Returned
828,11107,2020-09-19,2020-10-13,2020-10-13,Active
8332,4306,2020-01-10,2020-02-09,2020-02-18,Returned
6506,3111,2020-09-02,2020-09-18,2020-09-28,Active
8758,4669,2021-11-06,2021-11-23,2021-11-23,Returned
4950,7277,2020-08-13,2020-08-20,2020-08-22,Active
6178,8609,2022-11-16,2022-11-25,2022-12-01,Returned
9004,12409,2021-11-08,2021-12-05,2021-12-15,Overdue
1451,13903,2022-12-09,2022-12-25,2022-12-25,Returned
2750,3124,2022-09-22,2022-10-18,2022-10-22,Overdue
5972,13012,2021-03-09,2021-04-05,2021-04-10,Active
2901,3838,2020-02-10,2020-02-26,2020-03-02,Returned
166,11866,2021-01-28,2021-02-11,2021-02-12,Active
2422,1823,2021-04-17,2021-05-01,2021-05-07,Active
4387,7736,2022-12-13,2023-01-12,,Overdue
1664,10208,2021-08-10,2021-08-30,2021-09-01,Active
8126,4571,2020-03-16,2020-04-14,,Returned
7255,13922,2022-09-22,2022-10-04,2022-10-14,Overdue
3603,12302,2020-01-28,2020-02-19,,Overdue
5410,11297,2021-08-19,2021-09-07,2021-09-07,Returned
3649,9034,2022-08-15,2022-08-26,,Active
9407,13269,2020-03-11,2020-04-08,2020-04-10,Active
9973,9475,2022-05-22,2022-06-14,,Overdue
664,2104,2021-08-25,2021-09-24,2021-10-02,Overdue
2739,7640,2020-05-14,2020-05-26,2020-06-03,Returned
9656,5307,2022-09-10,2022-09-26,2022-09-30,Returned
4443,7830,2022-04-06,2022-04-14,2022-04-20,Overdue
2431,4512,2022-04-05,2022-04-21,2022-04-25,Overdue
3433,5226,2022-09-06,2022-09-28,2022-09-30,Overdue
3828,10036,2020-03-09,2020-04-04,,Overdue
2440,1170,2021-03-22,2021-04-19,2021-04-29,Overdue
1586,8295,2022-06-15,2022-07-08,,Returned
4741,8003,2021-05-05,2021-06-02,2021-06-08,Overdue
3569,8063,2020-01-11,2020-01-20,2020-01-20,Active
7641,8942,2022-12-02,2022-12-24,2022-12-27,Active
5474,7410,2020-12-30,2021-01-19,,Overdue
3721,9483,2021-02-21,2021-03-21,2021-03-27,Returned
8521,425,2022-11-01,2022-11-19,2022-11-29,Overdue
9264,6769,2021-09-14,2021-09-22,,Overdue
4802,10203,2020-05-19,2020-06-13,2020-06-20,Returned
9454,7890,2021-03-09,2021-03-23,2021-03-23,Returned
2687,2587,2020-02-17,2020-03-12,2020-03-12,Returned
7999,2715,2020-05-16,2020-05-24,2020-05-25,Overdue
7965,14461,2022-02-22,2022-03-22,,Returned
8378,10532,2020-08-07,2020-08-29,2020-09-04,Overdue
1950,6355,2020-03-24,2020-04-05,2020-04-10,Overdue
3257,9954,2021-08-17,2021-09-01,,Active
7626,11847,2022-05-03,2022-05-31,2022-06-01,Returned
7494,6381,2021-05-23,2021-05-31,2021-06-07,Active
2983,14493,2021-05-28,2021-06-22,2021-06-28,Active
5807,3994,2020-09-30,2020-10-27,2020-11-02,Overdue
449,9738,2020-06-12,2020-07-06,2020-07-08,Returned
1169,3739,2020-11-06,2020-11-28,,Active
8400,8990,2022-07-16,2022-08-03,2022-08-12,Returned
6565,4249,2021-04-29,2021-05-15,,Returned
5515,5710,2022-09-02,2022-09-28,2022-10-02,Overdue
618,7596,2022-11-20,2022-12-09,2022-12-15,Overdue
3475,10395,2021-07-20,2021-07-28,,Active
9731,6039,2020-11-11,2020-12-06,2020-12-09,Active
9391,6137,2020-09-01,2020-09-25,2020-10-05,Returned
7836,505,2020-12-07,2021-01-03,,Overdue
8531,429,2020-11-28,2020-12-06,2020-12-13,Returned
2107,7390,2021-12-24,2022-01-09,2022-01-16,Returned
300,1456,2020-08-29,2020-09-14,,Overdue
7985,9278,2022-03-26,2022-04-13,2022-04-23,Returned
7855,3519,2020-02-01,2020-03-01,2020-03-07,Returned
7025,9334,2021-10-13,2021-10-31,2021-10-31,Overdue
5515,2889,2022-05-08,2022-06-05,,Overdue
7157,12253,2022-02-11,2022-03-03,2022-03-03,Overdue
8315,7570,2020-12-17,2021-01-06,2021-01-07,Returned
9922,14367,2020-08-07,2020-08-14,2020-08-14,Returned
4575,11465,2022-05-13,2022-05-30,,Returned
3466,4052,2020-05-15,2020-05-27,2020-06-05,Returned
3051,8279,2022-07-08,2022-08-02,2022-08-10,Overdue
353,12033,2022-12-05,2022-12-21,2022-12-29,Returned
1382,5099,2021-05-17,2021-06-13,2021-06-23,Returned
7883,5476,2021-02-02,2021-02-12,2021-02-22,Active
8391,9258,2022-10-06,2022-10-17,,Overdue
5536,1183,2021-12-03,2021-12-20,,Active
8118,922,2021-12-19,2022-01-12,2022-01-16,Returned
3230,7547,2022-01-20,2022-02-11,,Active
6840,8972,2022-11-17,2022-12-11,,Overdue
2353,2972,2021-11-12,2021-11-23,2021-12-01,Overdue
5211,14439,2022-05-03,2022-05-15,,Overdue
3608,14561,2020-01-16,2020-01-24,,Overdue
7998,12931,2021-12-29,2022-01-10,2022-01-10,Active
1217,6060,2021-02-01,2021-02-21,2021-02-22,Overdue
3715,119,2022-01-14,2022-02-07,2022-02-17,Overdue
2082,2724,2021-12-10,2021-12-25,2021-12-26,Returned
434,11697,2022-04-21,2022-05-13,2022-05-20,Returned
7205,5804,2022-11-03,2022-11-27,2022-11-27,Overdue
7829,859,2021-04-10,2021-05-04,2021-05-14,Overdue
2688,13104,2022-11-20,2022-12-10,2022-12-10,Returned
1186,4906,2020-08-13,2020-09-09,2020-09-12,Overdue
9440,11079,2021-02-17,2021-03-19,2021-03-25,Active
3953,5344,2022-12-12,2023-01-11,,Returned
384,10436,2021-06-05,2021-07-03,2021-07-04,Overdue
5782,10441,2020-12-19,2020-12-30,,Returned
882,12812,2021-08-21,2021-09-14,2021-09-17,Overdue
2361,2966,2021-03-12,2021-04-04,2021-04-14,Returned
9635,4159,2021-12-02,2021-12-20,,Returned
3494,8826,2021-06-21,2021-07-17,2021-07-27,Returned
1650,747,2021-01-10,2021-02-08,2021-02-13,Active
6590,3383,2021-03-01,2021-03-18,2021-03-26,Active
6446,647,2021-04-14,2021-05-01,2021-05-06,Overdue
8108,11507,2022-04-13,2022-04-25,2022-04-28,Active
9933,10024,2021-09-08,2021-09-22,2021-09-24,Returned
7437,8355,2022-03-31,2022-04-28,2022-05-02,Returned
1112,11444,2022-07-24,2022-08-19,2022-08-21,Returned
9668,3436,2021-10-19,2021-10-28,2021-11-04,Returned
8356,14434,2020-09-07,2020-09-24,2020-09-28,Active
6189,7952,2021-08-18,2021-09-04,2021-09-09,Overdue
444,724,2021-10-31,2021-11-17,,Returned
6243,4710,2020-02-03,2020-02-19,2020-02-24,Active
4969,14015,2021-03-23,2021-04-10,2021-04-15,Overdue
7525,9256,2020-09-13,2020-10-07,2020-10-16,Active
6302,1176,2021-09-06,2021-09-15,,Active
5102,5792,2022-07-02,2022-07-19,2022-07-21,Returned
1940,14258,2021-10-19,2021-11-13,2021-11-16,Active
9938,12540,2021-08-06,2021-09-04,2021-09-08,Returned
4161,10722,2020-07-10,2020-08-07,2020-08-14,Returned
6048,14241,2022-04-21,2022-05-06,2022-05-13,Active
6026,280,2021-02-16,2021-03-16,2021-03-17,Returned
4180,1567,2022-03-15,2022-03-24,2022-04-02,Returned
2480,6754,2022-08-09,2022-08-22,2022-08-24,Overdue
6931,1598,2020-09-15,2020-09-23,,Active
481,2175,2020-07-15,2020-08-02,2020-08-07,Active
6161,3996,2020-12-30,2021-01-14,2021-01-16,Overdue
8229,4367,2022-06-03,2022-06-20,2022-06-21,Overdue
3993,7186,2020-01-24,2020-02-05,2020-02-12,Overdue
999,6242,2020-05-17,2020-06-11,2020-06-20,Returned
2935,3234,2021-03-17,2021-04-04,2021-04-08,Overdue
4364,13042,2022-06-14,2022-06-25,2022-07-03,Active
4760,9562,2021-09-26,2021-10-22,2021-10-31,Returned
4355,390,2022-04-16,2022-05-09,2022-05-19,Returned
527,3155,2022-11-30,2022-12-17,2022-12-19,Active
2609,14069,2020-04-03,2020-04-11,2020-04-20,Active
9823,7052,2021-11-22,2021-12-07,2021-12-09,Overdue
1271,6438,2021-11-07,2021-11-22,2021-11-24,Overdue
6274,6927,2022-10-09,2022-10-26,,Returned
3248,1591,2022-10-05,2022-10-25,2022-10-30,Active
7331,5675,2020-06-05,2020-07-01,2020-07-09,Returned
3839,10801,2022-01-21,2022-02-14,2022-02-19,Overdue
2254,13093,2020-09-22,2020-10-12,,Overdue
9468,1344,2021-03-13,2021-03-21,,Overdue
3569,4788,2020-06-17,2020-06-26,2020-06-30,Overdue
9943,13250,2020-09-19,2020-09-28,2020-09-28,Overdue
4822,11565,2020-12-06,2020-12-16,,Active
4862,10727,2022-12-15,2023-01-02,2023-01-08,Overdue
2858,5609,2021-12-25,2022-01-04,2022-01-07,Returned
8495,2672,2021-02-16,2021-03-01,2021-03-03,Overdue
8269,5221,2021-09-20,2021-09-30,2021-09-30,Overdue
8285,244,2022-06-05,2022-07-02,2022-07-08,Overdue
1216,1668,2021-10-19,2021-11-15,2021-11-19,Returned
8318,14879,2022-09-10,2022-09-21,2022-09-25,Overdue
2347,14878,2020-10-15,2020-11-07,2020-11-16,Returned
42,4317,2020-10-22,2020-11-11,,Returned
6533,3179,2021-01-07,2021-01-19,2021-01-28,Overdue
5635,11823,2020-11-12,2020-12-02,2020-12-02,Overdue
1231,1979,2020-05-01,2020-05-23,2020-05-31,Overdue
6442,3052,2021-11-01,2021-11-17,,Active
7144,12195,2022-05-05,2022-06-04,2022-06-11,Returned
5882,4110,2022-02-02,2022-03-03,2022-03-12,Overdue
7055,8639,2021-07-04,2021-07-15,2021-07-15,Active
9886,3473,2020-05-18,2020-06-09,2020-06-15,Overdue
9617,6008,2021-05-25,2021-06-22,2021-06-22,Returned
4102,7846,2020-06-29,2020-07-09,2020-07-16,Active
9556,6754,2022-04-14,2022-04-30,2022-05-06,Active
9391,5372,2021-10-07,2021-11-03,,Overdue
8157,8767,2021-04-04,2021-04-22,2021-05-01,Returned
6785,12142,2020-10-06,2020-10-28,2020-10-29,Overdue
1721,8597,2020-11-28,2020-12-27,2020-12-30,Returned
9777,12354,2022-10-12,2022-11-03,2022-11-09,Active
9573,2591,2021-01-10,2021-01-22,,Returned
2849,6035,2021-12-10,2021-12-20,2021-12-26,Returned
6497,8459,2022-05-10,2022-05-21,2022-05-22,Returned
8752,3368,2021-08-16,2021-08-26,2021-09-01,Overdue
1133,11344,2022-06-12,2022-07-04,2022-07-06,Returned
7339,3000,2020-12-23,2021-01-13,2021-01-15,Active
9849,7206,2020-09-13,2020-10-06,2020-10-14,Overdue
3499,2739,2021-07-23,2021-08-12,2021-08-16,Overdue
3696,11968,2020-02-11,2020-02-20,2020-03-01,Active
4797,12562,2020-06-22,2020-07-01,2020-07-08,Returned
2229,4504,2020-03-06,2020-03-19,2020-03-22,Active
8416,11391,2022-01-03,2022-01-16,,Overdue
3909,4820,2022-10-23,2022-11-14,2022-11-21,Overdue
7776,9256,2021-08-19,2021-09-03,2021-09-03,Overdue
7838,10618,2020-08-17,2020-09-14,2020-09-24,Overdue
5607,8652,2020-11-26,2020-12-09,2020-12-14,Returned
2145,11946,2022-05-17,2022-06-01,2022-06-07,Overdue
7149,12492,2022-01-14,2022-02-08,2022-02-16,Active
732,11478,2021-09-13,2021-10-07,2021-10-14,Returned
810,13889,2020-05-20,2020-06-11,2020-06-18,Returned
1673,14904,2020-01-30,2020-02-29,2020-03-09,Overdue
9830,5501,2022-07-03,2022-08-01,2022-08-03,Returned
5774,1981,2021-10-30,2021-11-19,2021-11-23,Returned
581,1084,2022-10-04,2022-10-12,2022-10-12,Active
8976,4627,2022-10-12,2022-10-23,2022-10-26,Overdue
5687,2244,2020-06-04,2020-06-24,2020-06-29,Active
6423,9894,2022-11-25,2022-12-21,2022-12-29,Active
6419,13484,2021-05-07,2021-06-01,2021-06-03,Returned
9826,1690,2022-08-14,2022-08-29,,Returned
2738,9221,2020-09-04,2020-09-29,2020-10-09,Returned
98,6466,2021-12-17,2022-01-01,2022-01-07,Returned
3417,434,2022-07-10,2022-07-24,2022-07-24,Overdue
6315,1743,2022-07-12,2022-07-25,2022-08-02,Active
5074,527,2020-03-26,2020-04-15,2020-04-18,Returned
2245,8972,2020-04-17,2020-04-25,,Active
4166,11612,2021-03-25,2021-04-09,2021-04-12,Active
1491,695,2022-12-03,2022-12-13,2022-12-17,Overdue
6852,13596,2020-06-22,2020-07-03,2020-07-07,Overdue
6355,10820,2021-06-27,2021-07-25,2021-07-25,Overdue
4475,6377,2021-07-21,2021-08-08,2021-08-18,Overdue
735,8401,2020-06-04,2020-06-23,2020-06-23,Active
4565,13219,2021-12-06,2021-12-28,2022-01-05,Returned
5208,4278,2022-12-18,2022-12-30,2023-01-03,Overdue
